molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL23891,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,56.0,active
CHEMBL22511,N[C@H](C(=O)N1CC[C@H](F)C1)C1CCCCC1,170.0,active
CHEMBL289562,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,42000.0,inactive
CHEMBL357606,CCC(C)C(N)C(=O)N1CCSC1,1700.0,intermediate
CHEMBL37229,COc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,1500.0,intermediate
CHEMBL37536,NCc1c(N)nc(-c2ccccc2F)nc1-c1ccc(Cl)cc1Cl,47.0,active
CHEMBL147314,CCCCC(N)C(=O)N1CCCCC1,250000.0,inactive
CHEMBL37654,NCc1c(N)nc(-c2cccc(C(F)(F)F)c2)nc1-c1ccc(Cl)cc1Cl,130.0,active
CHEMBL148261,CCC(C)C(N)C(=O)N1CCC(F)C1,3500.0,intermediate
CHEMBL34764,NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl,180.0,active
CHEMBL149498,NCCCCC(N)C(=O)N1CCCCCC1,1000000.0,inactive
CHEMBL148955,NCCCCC(N)C(=O)N1CCSC1,318000.0,inactive
CHEMBL287534,Cc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,20000.0,inactive
CHEMBL358358,CCC(C)C(N)C(=O)N1CCC(N=[N+]=[N-])C1,107000.0,inactive
CHEMBL34603,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,1400.0,intermediate
CHEMBL36333,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1Cl,2500.0,intermediate
CHEMBL35451,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,40000.0,inactive
CHEMBL289399,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(C(F)(F)F)c1,170000.0,inactive
CHEMBL146437,CCC(C)C(N)C(=O)N(CC)CC,500000.0,inactive
CHEMBL146995,NC(CO)C(=O)N1CCCCC1,67000.0,inactive
CHEMBL38165,Cc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,1000.0,active
CHEMBL148142,CCC(C)C(N)C(=O)NC1CCCC1,1000000.0,inactive
CHEMBL148392,NCCC(N)C(=O)N1CCNCC1,1000000.0,inactive
CHEMBL288171,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1C(F)(F)F,14000.0,inactive
CHEMBL148026,CCC(C)C(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,500000.0,inactive
CHEMBL147923,NCCC(N)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL146877,N#C[C@@H]1CCCCN1C(=O)C(N)CCN,151000.0,inactive
CHEMBL34842,NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl,0.2,active
CHEMBL434886,CCC(C)C(N)C(=O)N(C)CC,167000.0,inactive
CHEMBL146509,NCCCC[C@@H](N)C(=S)N1CCCCC1,1000000.0,inactive
CHEMBL319514,C[C@H](N)C(=O)N1CCC[C@H]1C#N,200.0,active
CHEMBL37289,COc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,100.0,active
CHEMBL359211,NCCCCC(N)C(=O)N1CC=CCC1,500000.0,inactive
CHEMBL144226,[N-]=[N+]=NC1CCN(C(=O)C(N)CCCCN)C1,1000000.0,inactive
CHEMBL343616,NCCC(N)C(=O)N1CCOCC1,1000000.0,inactive
CHEMBL34062,COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,0.1,active
CHEMBL37980,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc2c(c1)OCO2,10000.0,inactive
CHEMBL277390,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,12.0,active
CHEMBL37687,NCc1c(N)nc(-c2ccc(Cl)cc2)nc1-c1ccc(Cl)cc1Cl,53.0,active
CHEMBL37960,NCc1c(N)nc(-c2ccc(F)c(F)c2)nc1-c1ccc(Cl)cc1Cl,3.0,active
CHEMBL147583,NCC(N)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL461912,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,320.0,active
CHEMBL416787,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(Cl)c1,31000.0,inactive
CHEMBL67680,CCCCCCCC[S+](CCCCCCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,30.0,active
CHEMBL36666,NCc1c(N)nc(-c2cccc(F)c2)nc1-c1ccc(Cl)cc1Cl,0.2,active
CHEMBL148127,CCC(C)C(N)C(=O)N1CCCCCC1,374000.0,inactive
CHEMBL356207,NCCC(N)C(=O)N1CCSC1,289000.0,inactive
CHEMBL148025,NC(C(=O)N1CCCCC1)C1CCCCC1,217000.0,inactive
CHEMBL287847,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1F,14000.0,inactive
CHEMBL37655,NCc1c(N)nc(-c2cccc(Cl)c2)nc1-c1ccc(Cl)cc1Cl,240.0,active
CHEMBL346877,CCC(C)C(N)C(=O)N1CCC1,50400.0,inactive
CHEMBL146190,CCCC(N)C(=O)N1CCCCC1,229000.0,inactive
CHEMBL356055,NCCC[C@H](N)C(=S)N1CCCCC1,1000000.0,inactive
CHEMBL37748,COc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,340.0,active
CHEMBL148002,CCC(C)C(N)C(=O)N(C)C,360000.0,inactive
CHEMBL145813,N#CC1CCCCN1C(=O)C(N)CCCCN,51000.0,inactive
CHEMBL344507,O=C(CNC1CCCC1)NC(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,125000.0,inactive
CHEMBL1160335,CC(=O)OCc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F,1500.0,intermediate
CHEMBL305759,N[C@H]1CCCCNC(=O)CNC(=O)CNC(=O)c2cc(ccc2COc2ccccc2)NC(=O)[C@@H]2CCCN2C1=O,10000.0,inactive
CHEMBL36282,COc1ccc(-c2nc(-c3ccccc3)nc(N)c2CN)cc1,47000.0,inactive
CHEMBL35000,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,1100.0,intermediate
CHEMBL343650,CCCN(C)C(=O)C(N)C(C)CC,377000.0,inactive
CHEMBL37645,Cc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,1750.0,intermediate
CHEMBL35116,Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,0.9,active
CHEMBL343907,O=C(C1CCCS1)N1CCCC1,500000.0,inactive
CHEMBL302602,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,3.0,active
CHEMBL290620,COc1cccc(-c2nc(-c3ccccc3)nc(N)c2CN)c1,80000.0,inactive
CHEMBL148285,CCC(N)C(=O)N1CCCCC1,250000.0,inactive
CHEMBL34779,COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,350.0,active
CHEMBL348246,NCCCCC(N)C(=O)N1CCC1,500000.0,inactive
CHEMBL34972,Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,90.0,active
CHEMBL147691,CCC(C)C(N)C(=O)N1CCC(O)C1,93000.0,inactive
CHEMBL144027,NCCCCC(N)C(=O)N1CCC(O)C1,500000.0,inactive
CHEMBL36020,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1Cl,10.0,active
CHEMBL461506,NCCCC[C@H](N)C(=O)N1CCCCC1,247000.0,inactive
CHEMBL35016,Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,1500.0,intermediate
CHEMBL444537,CCC(C)C(N)C(=O)N1CC=CCC1,52000.0,inactive
CHEMBL145855,NCCCCC(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,1000000.0,inactive
CHEMBL145862,NC(N)=NCCCC(N)C(=O)N1CCCCC1,18100.0,inactive
CHEMBL148461,NCC[C@H](N)C(=S)N1CCCCC1,1000000.0,inactive
CHEMBL148954,NCCCC(N)C(=O)N1CCSC1,81000.0,inactive
CHEMBL67679,CCCC[S+](CCCC)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,20.0,active
CHEMBL286301,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(F)cc1,18000.0,inactive
CHEMBL146450,NCC[C@@H](N)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL329909,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1,163.0,active
CHEMBL96229,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC1,24200.0,inactive
CHEMBL3084822,CC(=O)O[C@]12C[C@H]3C[C@H](C[C@@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2,70.0,active
CHEMBL316832,N#C[C@@H]1CCCN1C(=O)CNCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,598.0,active
CHEMBL94597,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccc1,298.0,active
CHEMBL330670,CCNCC(=O)N1CCC[C@H]1C#N,444.0,active
CHEMBL94147,CCCCCCCNCC(=O)N1CCC[C@H]1C#N,291.0,active
CHEMBL94908,CCC(C)(C)NCC(=O)N1CCC[C@H]1C#N,105.0,active
CHEMBL327264,N#C[C@@H]1CCCN1C(=O)CNCCC(c1ccccc1)c1ccccc1,377.0,active
CHEMBL94046,N#C[C@H]1CCCN1C(=O)CCNCCNc1ccc([N+](=O)[O-])cn1,18700.0,inactive
CHEMBL93847,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCCCCCC1,338.0,active
CHEMBL96607,CC(N)(CO)C(O)NCC(=O)N1CCC[C@H]1C#N,372.0,active
CHEMBL96942,N#C[C@@H]1CCCN1C(=O)CNCCc1ccccc1,305.0,active
CHEMBL3084816,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2ccc(C(F)(F)F)cn2)CC1,7.0,active
CHEMBL328613,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCc2ccccc2C1,26100.0,inactive
CHEMBL313423,CN[C@H](C(=O)N1CCC[C@H]1C#N)C(C)C,9610.0,intermediate
CHEMBL3084814,C[C@@]12C[C@H]3C[C@](NCC(=O)N4CCC[C@H]4C#N)(C1)C[C@](C)(C3)C2,17.0,active
CHEMBL96748,CC(C)NCC(=O)N1CCC[C@H]1C#N,192.0,active
CHEMBL96160,CCCCCNCC(=O)N1CCC[C@H]1C#N,266.0,active
CHEMBL96299,N#C[C@@H]1CCCN1C(=O)CNCCCCCO,346.0,active
CHEMBL328994,N#C[C@@H]1CCCN1C(=O)CNC1Cc2ccccc2C1,133.0,active
CHEMBL96113,N#C[C@@H]1CCCN1C(=O)CNc1nc2ccccc2[nH]1,1000000.0,inactive
CHEMBL93354,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(Cl)cn1,36.0,active
CHEMBL96071,CC1(C)C2CC(CNCC(=O)N3CCC[C@H]3C#N)CC1C2,242.0,active
CHEMBL328794,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2nc3ccccc3s2)CC1,228.0,active
CHEMBL96395,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C(N)=O)nc1,434000.0,inactive
CHEMBL330373,N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2,15.0,active
CHEMBL318511,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCCC1,52600.0,inactive
CHEMBL321509,N#C[C@@H]1CCCN1C(=O)CNCCOc1ccccc1,635.0,active
CHEMBL96666,CC(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,2.0,active
CHEMBL322904,N#C[C@@H]1CCCN1C(=O)CCC1CCCCC1,500000.0,inactive
CHEMBL95088,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCC1,26.0,active
CHEMBL3084820,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Nc2nc3ccccc3s2)CC1,10.0,active
CHEMBL3084826,O=C(O)[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,477000.0,inactive
CHEMBL329282,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccc1C(F)(F)F,989.0,active
CHEMBL96891,CC(C)C(NCC(=O)N1CCC[C@H]1C#N)C(C)C,109000.0,inactive
CHEMBL319798,N#C[C@@H]1CCCN1C(=O)CNC1CCN(C(=O)C2CCCCC2)CC1,23.0,active
CHEMBL96892,N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,13.0,active
CHEMBL92028,N#C[C@@H]1CCCN1C(=O)CNC1(CO)CCCCC1,104.0,active
CHEMBL96453,N#C[C@@H]1CCCN1C(=O)CNCc1ccccc1,988.0,active
CHEMBL3084819,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](NC(=O)C2CCCCC2)CC1,18.0,active
CHEMBL330623,N#C[C@@H]1CCCN1C(=O)[C@@H](NC1CCCCC1)C1CCCCC1,18600.0,inactive
CHEMBL96593,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCC1,53.0,active
CHEMBL96491,CCCCCCNCC(=O)N1CCC[C@H]1C#N,282.0,active
CHEMBL3084821,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1,14.0,active
CHEMBL92710,CCC(CO)NCC(=O)N1CCC[C@H]1C#N,256.0,active
CHEMBL3084817,N#C[C@@H]1CCCN1C(=O)CN[C@@]12C[C@@H]3C[C@H](C1)C[C@@](OC(=O)NC1CCCCC1)(C3)C2,64.0,active
CHEMBL94312,N#C[C@@H]1CCCN1C(=O)CNC1CCC1,80.0,active
CHEMBL319080,N#C[C@@H]1CCCN1C(=O)CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,3.0,active
CHEMBL3084824,COc1ccc(NC(=O)O[C@]23C[C@H]4C[C@H](C[C@@](NCC(=O)N5CCC[C@H]5C#N)(C4)C2)C3)cc1,149.0,active
CHEMBL3084818,CC(C)N(C(=O)O[C@]12C[C@H]3C[C@H](C[C@@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2)C(C)C,183.0,active
CHEMBL330426,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2ccc(C(F)(F)F)cn2)CC1,296.0,active
CHEMBL96890,N#C[C@@H]1CCCN1C(=O)CNCCCc1ccccc1,491.0,active
CHEMBL323130,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCC1,63.0,active
CHEMBL3084811,N#C[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,3.5,active
CHEMBL93034,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCCC1,7000.0,intermediate
CHEMBL330326,CCC(CC)NCC(=O)N1CCC[C@H]1C#N,398.0,active
CHEMBL96908,CC(C)(Cc1ccccc1)NCC(=O)N1CCC[C@H]1C#N,24.0,active
CHEMBL327166,CC(C)(CNc1ccc(C#N)cn1)NCC(=O)N1CCC[C@H]1C#N,29.0,active
CHEMBL96459,CC1C(NCC(=O)N2CCC[C@H]2C#N)CC2CC1C2(C)C,16.0,active
CHEMBL330717,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(C(F)(F)F)cn1,83.0,active
CHEMBL431425,N#C[C@@H]1CCCN1C(=O)CNC1CCCCC1,64.0,active
CHEMBL96080,N#C[C@@H]1CCCN1C(=O)CNC1CC1,612.0,active
CHEMBL317787,CCCCNCC(=O)N1CCC[C@H]1C#N,261.0,active
CHEMBL94647,CC(C)(C)CCNCC(=O)N1CCC[C@H]1C#N,466.0,active
CHEMBL323129,CC(C)(N)C(O)NCC(=O)N1CCC[C@H]1C#N,218.0,active
CHEMBL322903,N#Cc1ccc(NCCNCC(=O)N2CCC[C@@H]2C#N)nc1,1170.0,intermediate
CHEMBL318612,CN(CC(=O)N1CCC[C@H]1C#N)C1CCCCC1,103000.0,inactive
CHEMBL3084823,N#C[C@@H]1CCCN1C(=O)CN[C@@]12C[C@@H]3C[C@H](C1)C[C@@](OC(=O)Nc1ccccc1)(C3)C2,62.0,active
CHEMBL3084815,N#Cc1ccc(N[C@H]2CC[C@H](NCC(=O)N3CCC[C@H]3C#N)CC2)nc1,5.0,active
CHEMBL317331,O=C(CNC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)N1CCC(O)C1,1000000.0,inactive
CHEMBL3084813,NC(=O)[C@@H]1CCCN1C(=O)CN[C@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,931000.0,inactive
CHEMBL3084825,CC(C)(C)NC(=O)O[C@]12C[C@H]3C[C@H](C[C@@](NCC(=O)N4CCC[C@H]4C#N)(C3)C1)C2,22.0,active
CHEMBL92711,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccccn1,33.0,active
CHEMBL96183,O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCSC1,3000.0,intermediate
CHEMBL95089,N#C[C@@H]1CCCN1C(=O)CNC1CCCC1,54.0,active
CHEMBL94630,CC(C)(C)CC(C)(C)NCC(=O)N1CCC[C@H]1C#N,123.0,active
CHEMBL318775,N#Cc1ccc(NCCCNCC(=O)N2CCC[C@H]2C#N)nc1,102.0,active
CHEMBL321724,N#Cc1ccc(NCCN2CC(=O)N3CCC[C@H]3C2=N)nc1,1540.0,intermediate
CHEMBL96577,N#C[C@@H]1CCCN1C(=O)CNCc1cccc2ccccc12,436.0,active
CHEMBL96814,O=C(CNCCNc1ccc([N+](=O)[O-])cn1)N1CCCC1,7400.0,intermediate
CHEMBL320143,CCCNCC(=O)N1CCC[C@H]1C#N,475.0,active
CHEMBL96937,CC(C)(C)NCC(=O)N1CCC[C@H]1C#N,35.0,active
CHEMBL329581,CC(N)(CNCC(=O)N1CCC[C@H]1C#N)C(=O)O,109000.0,inactive
CHEMBL3084812,CC[C@]12C[C@@H]3C[C@H](C1)C[C@](NCC(=O)N1CCC[C@H]1C#N)(C3)C2,7.0,active
CHEMBL330600,N#Cc1cccc(CNCC[C@H](N)C(=O)N2CCCCC2)c1,132000.0,inactive
CHEMBL98801,CN(CC[C@H](N)C(=O)N1CCCCC1)Cc1ccc(Cl)cc1,196000.0,inactive
CHEMBL98415,N[C@@H](CCNc1ccccc1)C(=O)N1CCCCC1,250000.0,inactive
CHEMBL440325,CC(=O)NCC[C@H](N)C(=O)N1CCCCC1,518000.0,inactive
CHEMBL98148,CC1CCN(C(=O)[C@@H](N)CCNCc2ccc(Cl)cc2)CC1,500000.0,inactive
CHEMBL98423,N[C@@H](CCNCc1cccs1)C(=O)N1CCCCC1,278000.0,inactive
CHEMBL100715,NCC[C@H](NCc1ccccc1)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL98860,N[C@@H](CCNCc1ccc2ccccc2c1)C(=O)N1CCCCC1,179000.0,inactive
CHEMBL99506,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCC(F)CC1,70000.0,inactive
CHEMBL99111,N[C@@H](CCNCc1ccncc1)C(=O)N1CCCCC1,125000.0,inactive
CHEMBL319350,N#CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccc(Cl)cc1,13000.0,inactive
CHEMBL418979,N[C@@H](CCNCc1ccccc1OCc1ccccc1)C(=O)N1CCCCC1,500000.0,inactive
CHEMBL100370,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CC=CCC1,148000.0,inactive
CHEMBL99047,COc1ccc(CNCC[C@H](N)C(=O)N2CCCCC2)cc1,417000.0,inactive
CHEMBL98097,N[C@@H](CCNC1CCCCC1)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL97970,N[C@@H](CCN(Cc1ccccc1)Cc1ccccc1)C(=O)N1CCCCC1,266000.0,inactive
CHEMBL328197,N[C@@H](CCNC1CCNCC1)C(=O)N1CCCCC1,64000.0,inactive
CHEMBL415317,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCC(O)CC1,1000000.0,inactive
CHEMBL320672,N#C[C@@H]1CCCCN1C(=O)[C@@H](N)CCN,151000.0,inactive
CHEMBL316487,N[C@@H](CCNc1ncccc1[N+](=O)[O-])C(=O)N1CCCCC1,56000.0,inactive
CHEMBL418788,N#Cc1ccc(NCC[C@H](N)C(=O)N2CCCCC2)nc1,205000.0,inactive
CHEMBL101656,NCC[C@H](N=C(N)N)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL99936,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCC(O)C1,1000000.0,inactive
CHEMBL98647,COc1ccccc1CNCC[C@H](N)C(=O)N1CCCCC1,500000.0,inactive
CHEMBL317950,CC1CCCN(C(=O)[C@@H](N)CCNCc2ccc(Cl)cc2)C1,500000.0,inactive
CHEMBL99263,N[C@@H](CCNCc1ccccc1)C(=O)N1CCCCC1,247000.0,inactive
CHEMBL98060,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCC(F)C1,500000.0,inactive
CHEMBL97884,N[C@@H](CCNCc1cccc2ccccc12)C(=O)N1CCCCC1,301000.0,inactive
CHEMBL98762,N[C@@H](CCNCc1ccccc1Cl)C(=O)N1CCCCC1,345000.0,inactive
CHEMBL97977,N[C@@H](CCNCC1CCCCC1)C(=O)N1CCCCC1,496000.0,inactive
CHEMBL99247,N[C@@H](CCNCc1ccc(OCc2ccccc2)cc1)C(=O)N1CCCCC1,192000.0,inactive
CHEMBL98869,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,165000.0,inactive
CHEMBL329314,N#CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccccc1,68000.0,inactive
CHEMBL430661,N[C@@H](CCNCCCc1ccccc1)C(=O)N1CCCCC1,500000.0,inactive
CHEMBL319583,CN[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,500000.0,inactive
CHEMBL318670,N[C@@H](CCNC(=O)c1ccccc1)C(=O)N1CCCCC1,418000.0,inactive
CHEMBL317312,N[C@@H](CCNCCc1ccccc1)C(=O)N1CCCCC1,188000.0,inactive
CHEMBL327499,COc1cccc(CNCC[C@H](N)C(=O)N2CCCCC2)c1,250000.0,inactive
CHEMBL99260,COc1ccc(CNCC[C@H](N)C(=O)N2CCCCC2)c(OC)c1,500000.0,inactive
CHEMBL329966,N[C@@H](CCN(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1)C(=O)N1CCCCC1,125000.0,inactive
CHEMBL101401,NC(N)=NCC[C@H](N)C(=O)N1CCCCC1,545000.0,inactive
CHEMBL317949,N[C@@H](CCNCc1cccc(Cl)c1)C(=O)N1CCCCC1,186000.0,inactive
CHEMBL318212,NCC[C@H](NC1CCNCC1)C(=O)N1CCCCC1,1000000.0,inactive
CHEMBL319520,CC1CCCCN1C(=O)[C@@H](N)CCNCc1ccc(Cl)cc1,500000.0,inactive
CHEMBL91366,Cc1cccc(C)c1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL89630,Cc1ccc(N2C(=O)Cc3ccccc3C2=O)c(C)c1,100.0,active
CHEMBL432044,O=C1Cc2ccccc2C(=O)N1c1ccccc1,100.0,active
CHEMBL87161,CCc1ccccc1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL88811,COc1ccccc1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL89450,CSc1ccccc1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL86373,CC(C)c1ccccc1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL442758,Cc1ccc(C)c(N2C(=O)Cc3ccccc3C2=O)c1,100.0,active
CHEMBL89026,Cc1cccc(N2C(=O)Cc3ccccc3C2=O)c1C,100.0,active
CHEMBL308333,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,100.0,active
CHEMBL316290,CC(C)c1ccc(N2C(=O)Cc3ccccc3C2=O)cc1,100.0,active
CHEMBL315938,CC(C)c1cccc(C(C)C)c1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL315662,O=C1Cc2ccccc2C(=O)N1c1c(Cl)cccc1Cl,100.0,active
CHEMBL88645,CCc1cccc(CC)c1N1C(=O)Cc2ccccc2C1=O,100.0,active
CHEMBL88338,CCc1cccc(CC)c1N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,100.0,active
CHEMBL37260,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,5700.0,intermediate
CHEMBL290598,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,7000.0,intermediate
CHEMBL8783,Cc1cc(C)cc(N2C(=O)Cc3ccccc3C2=O)c1,100.0,active
CHEMBL432081,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CO)C(=O)O,7900.0,intermediate
CHEMBL86597,CCc1cccc(CC)c1N1C(=O)c2ccccc2C1=O,100.0,active
CHEMBL366345,FC(CNC1CCN(Cc2ccccc2)CC1)=C1CCCCC1,250000.0,inactive
CHEMBL176202,CN1CCC(NCC(F)=C2CCCCC2)CC1,125000.0,inactive
CHEMBL175988,CN(C)CCCNCC(F)=C1CCCCC1,1000000.0,inactive
CHEMBL176121,C(CNC1CCCCC1)=C1CCCC1,1000000.0,inactive
CHEMBL177472,C(CNCc1ccccc1)=C1CCCC1,1000000.0,inactive
CHEMBL177823,C(CNCc1ccc2c(c1)OCO2)=C1CCCC1,250000.0,inactive
CHEMBL177735,C1CCC(NCCN2CCCC2)CC1,1000000.0,inactive
CHEMBL175708,c1ccc(CNCCN2CCCC2)cc1,1000000.0,inactive
CHEMBL175764,c1cc2c(cc1CNCCN1CCCC1)OCO2,250000.0,inactive
CHEMBL177746,O=C(CNC1CCCCC1)N1CCCC1,148000.0,inactive
CHEMBL175260,O=C(CNCc1ccccc1)N1CCCC1,1000000.0,inactive
CHEMBL177644,O=C(CNCc1ccc2c(c1)OCO2)N1CCCC1,1000000.0,inactive
CHEMBL177696,O=C(CNC1CCCCC1)N1CCCCC1,1000000.0,inactive
CHEMBL176262,O=C(CNCc1ccccc1)N1CCCCC1,1000000.0,inactive
CHEMBL368869,O=C(CNCc1ccc2c(c1)OCO2)N1CCCCC1,1000000.0,inactive
CHEMBL177632,O=C(NC1CCN(Cc2ccccc2)CC1)N1CCCCC1,1000000.0,inactive
CHEMBL178843,S=C(CNC1CCCCC1)C1CCCC1,1000000.0,inactive
CHEMBL178844,S=C(CNCc1ccccc1)C1CCCC1,1000000.0,inactive
CHEMBL178433,S=C(CNCc1ccc2c(c1)OCO2)C1CCCC1,1000000.0,inactive
